NOTE: Please do not send any images/photographs with your reply They cannot be forwarded due to technical reasons
"Alliance for Manglik Goel fairbeautiful girl MA BEd/28/5'Preferred in and"
Status match for Jat Sikh girl 5'2/23½
Extremely beautiful 23½/5'7 sober
Suitable match for Jat Sikh girl 25+/5'6
Match for a Jat Sikh girl
NRI parents well settled abroad looking
Wanted USA/Canada doctor/engineer
Suitable match for Tayal 24½/5'1 smart
Match for Aggarwal widow 29/153/
Professional match for working fair
Arora Sikh family seeks suitable match
Match for Manglik/NonManglik Arora
Wanted Arora Sikh boy gazetted officer
Medico match MD/MS for convent
Well educated officer in any service
Alliance invited for tall fair beautiful
Professional qualified match for beautiful
Well settled Doctor/Engineer Gursikh
Medico (NRI preferred) civil services match
Suitable USA/Canada citizen Jat boy
Suitable match for Hindu Khatri beautiful
Suitable match for postgraduate/NTT 5'3
Alliance for slim fair girl MA Vocal
Match for Goyal experience doctor (BAMS)
Wanted a suitable teetotaller nonsmoker
Match for Sikh Kashyap Rajput girl 28 5'4 MA (Punjabi) fair educated vegetarian family     3052CEPOL    Suitable match for Ramdasia Sikh girl 245' slim Central govt employee transferable job   7721FOL    Handsome match for Mair Rajput girl 25/5'3 MCom DPharmacy private  service Shimla kundli must   7719FOL
Panchkula/ Mohali plot holder avoid nonconstruction penalty by constructing house before 31 December with marble flooring hollock wood joinery Aclass construction Contact: 206/10 Panchkula or 857  ase11 Mohali  one:   11386COLHot sale two kanal Sector8 facing park 5¼ kanal three side open Sector4 four kanal Sector 9 and 10   One kanal duplex fully marbled Sector 36B Two kanal newly constructed duplex marbled Sector 38 Contact: Col Ahluwalia    Sector 36A # 145   11485COLTwo kanal fully vacant RCC shed good location for sale/lease for only good reputed company Contact: Col Ahluwalia 145 Sector 36A
Brand new house excellent location wind direction  ase II Patiala very cheap
""
""
NOTE: Please do not send any images/photographs with your reply They cannot be forwarded due to technical reasons
"Suitable match for Jat Sikhgirl 25+/5'6 public school educatedBA with"
"Hindu Doctor only  for MLE cleared Brilliant 23/5'1 girl from status"
"Jat Sikh parents seek suitable match for  daughter 35/5'4 Canadian citizen"
Suitable match for very fair beautiful sober MTech (applied Geophysics)
"Match for Jat Sikh girl 27 5'4 postgraduate veterinary Doctor (classI"
Hindu Doctor only  for MLE cleared
Match for beautiful Sehgal Khatri girl 25
Suitable match for Mehra girl 23½
Suitable match for beautiful slim Hindu
Suitable clean shaved Jat Sikh minimum
Match for Jatsikh girl 27/5'1/MSc
Professionally qualified Jat Sikh match for
Suitable NRI match for beautiful girl 23/5'6 BSc (Home Science) PGDCA
Well settled match for Brahmin girl 27/5'1 Chartered Accountant employed
High status match for Kashyap Rajput
Match for Himachali Gupta girl 23/5'4
SUITABLE JATT SIKH DOCTOR/ENGINEER CLEAN SHAVE MATCH FOR A USA
SUITABLE MATCH FOR
HINDU PUNJABI PARENTS
"Suitable match for beautifulfair"
"Suitable match for very fairbeautiful"
"Suitable teetotaller medico (BDS)match for"
"Suitable match for Khatri/Makansisters"
"Match for Punjabi Khatri girl31½/5'5"
"Bedi Gursikh affluent familyseek alliance"
"Alliance invited for RamgarhiaSikh girl"
"Suitable match for  based"
"Medico/compatible match forArora"
"Suitable match for  based"
"Gursikh Software professionalmatch for"
"Medico/professional match forJat Sikh"
"Professionallyqualified/Doctor/Engineer"
"Professionally qualified wellsettled match"
"Jat Sikh beautiful fair smartgraceful girl"
"Suitable NRI match for innocentdivorcee"
"Alliance for 24/5'1good looking smart"
"Manglik/nonManglikprofessional well"
PROFESSIONALLY QUALIFIED
"Response invited with biodataand horo"
Suitable match for fair beautiful girl 23/155 BCom Diploma Hotel Mgt  father Doctor mother teacher sister Doctor brother doing MBBS Panchkula based   9329FOL
Wanted medico Sikh nonSikh Khatri match for beautiful 25/168 US citizen medico girl caste no bar Brother also medico parents ParaMedical professionalists in California State family owns house in the State Desirous to settle in USA may apply with full biodata Usmle qualifiers step I &II with +90 rank need apply only Correspond Post   8022 North Ridge California   (USA)
"Match for Ramdasia girls 27/5'3                23/5'2 graduate fair slim preferred NRI   early marriage   9330FOL"
Alliance invited for slim beautiful fair attractive convent educated  Sikh girl 22 years 5'5 BCom specialised in Multimedia (computer) pursuing masters in mass com Daughter of Col (Retd) boy should be clean shaven not less than 5'10 upto 27 years healthy cultured professionally qualified MBA/Engineer/IT professional well placed in India/abroad from cultured educated family Defence background preferred Others  need not apply Caste no bar reply with CV and photograph (R)   9299FOL
"Well educated professionally qualified/Govt employee match for Saraswat  Brahmin girl 31/160/double MA Diploma Computer and Fashion Designing teacher (public school) Send horoscope   9311FOL"
Suitable match for Vashisht Punjabi Brahmin girl fair smart beautiful convent educated Feb 76/5'8½/MBA working in MNC as branch head well settled and decent family Respond BHP (R) Contact     9317FOL
Match for Doaba Saraswat Brahmin   beautiful girl 5'3 Nov 75 NTT MA  Economics doing PGDCA send kundli & biodata Vegetarian family early marriage   9316FOL
Manglik/nonManglik wellsettled match for beautiful slim homely Saraswat  Brahmin girl 25/5'3 BA plus computer course belongs to educated status family Early decent marriage
Match for fair slim beautiful girl BSc BEd 5'4 23½ years convent school  teacher kundli must   3617CEPOL
"Suitable match for Rajput Rohilla girl 25/5'4 MBA PGDCA employed in Cipla  preferred serviceman caste no bar   daisy10@rediffmailcom    9331FOL"
70 marla two side open commercial plot
"One kanal independent single storey # 246 Sector 35A   only forMNC/Bank/reputed Indian Company rent negotiable Contact Col Ahluwalia 145 Sector 36A"
